"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2025 18:00:00 - 12/01/2025 19:00:00","BZN|FI","Without sequence","106.92","",""
"12/01/2025 19:00:00 - 12/01/2025 20:00:00","BZN|FI","Without sequence","94.48","",""
"12/01/2025 20:00:00 - 12/01/2025 21:00:00","BZN|FI","Without sequence","77.01","",""
"12/01/2025 21:00:00 - 12/01/2025 22:00:00","BZN|FI","Without sequence","97.11","",""
"12/01/2025 22:00:00 - 12/01/2025 23:00:00","BZN|FI","Without sequence","73.44","",""
"12/01/2025 23:00:00 - 13/01/2025 00:00:00","BZN|FI","Without sequence","42.7","",""
"13/01/2025 00:00:00 - 13/01/2025 01:00:00","BZN|FI","Without sequence","22.93","",""
"13/01/2025 01:00:00 - 13/01/2025 02:00:00","BZN|FI","Without sequence","25.33","",""
"13/01/2025 02:00:00 - 13/01/2025 03:00:00","BZN|FI","Without sequence","20.46","",""
"13/01/2025 03:00:00 - 13/01/2025 04:00:00","BZN|FI","Without sequence","14.97","",""
"13/01/2025 04:00:00 - 13/01/2025 05:00:00","BZN|FI","Without sequence","13.33","",""
"13/01/2025 05:00:00 - 13/01/2025 06:00:00","BZN|FI","Without sequence","24.88","",""
"13/01/2025 06:00:00 - 13/01/2025 07:00:00","BZN|FI","Without sequence","30.01","",""
"13/01/2025 07:00:00 - 13/01/2025 08:00:00","BZN|FI","Without sequence","30.17","",""
"13/01/2025 08:00:00 - 13/01/2025 09:00:00","BZN|FI","Without sequence","26.89","",""
"13/01/2025 09:00:00 - 13/01/2025 10:00:00","BZN|FI","Without sequence","10.8","",""
"13/01/2025 10:00:00 - 13/01/2025 11:00:00","BZN|FI","Without sequence","14.99","",""
"13/01/2025 11:00:00 - 13/01/2025 12:00:00","BZN|FI","Without sequence","13.57","",""
"13/01/2025 12:00:00 - 13/01/2025 13:00:00","BZN|FI","Without sequence","11.09","",""
"13/01/2025 13:00:00 - 13/01/2025 14:00:00","BZN|FI","Without sequence","4.46","",""
"13/01/2025 14:00:00 - 13/01/2025 15:00:00","BZN|FI","Without sequence","2.99","",""
"13/01/2025 15:00:00 - 13/01/2025 16:00:00","BZN|FI","Without sequence","2.87","",""
"13/01/2025 16:00:00 - 13/01/2025 17:00:00","BZN|FI","Without sequence","2.68","",""
"13/01/2025 17:00:00 - 13/01/2025 18:00:00","BZN|FI","Without sequence","2.51","",""
"13/01/2025 18:00:00 - 13/01/2025 19:00:00","BZN|FI","Without sequence","2.33","",""
"13/01/2025 19:00:00 - 13/01/2025 20:00:00","BZN|FI","Without sequence","2.26","",""
"13/01/2025 20:00:00 - 13/01/2025 21:00:00","BZN|FI","Without sequence","2.16","",""
"13/01/2025 21:00:00 - 13/01/2025 22:00:00","BZN|FI","Without sequence","2.0","",""
"13/01/2025 22:00:00 - 13/01/2025 23:00:00","BZN|FI","Without sequence","1.7","",""
"13/01/2025 23:00:00 - 14/01/2025 00:00:00","BZN|FI","Without sequence","0.28","",""
"14/01/2025 00:00:00 - 14/01/2025 01:00:00","BZN|FI","Without sequence","0.2","",""
"14/01/2025 01:00:00 - 14/01/2025 02:00:00","BZN|FI","Without sequence","0.2","",""
"14/01/2025 02:00:00 - 14/01/2025 03:00:00","BZN|FI","Without sequence","0.18","",""
"14/01/2025 03:00:00 - 14/01/2025 04:00:00","BZN|FI","Without sequence","0.09","",""
"14/01/2025 04:00:00 - 14/01/2025 05:00:00","BZN|FI","Without sequence","0.2","",""
"14/01/2025 05:00:00 - 14/01/2025 06:00:00","BZN|FI","Without sequence","1.26","",""
"14/01/2025 06:00:00 - 14/01/2025 07:00:00","BZN|FI","Without sequence","1.96","",""
"14/01/2025 07:00:00 - 14/01/2025 08:00:00","BZN|FI","Without sequence","2.52","",""
"14/01/2025 08:00:00 - 14/01/2025 09:00:00","BZN|FI","Without sequence","2.72","",""
"14/01/2025 09:00:00 - 14/01/2025 10:00:00","BZN|FI","Without sequence","2.7","",""
"14/01/2025 10:00:00 - 14/01/2025 11:00:00","BZN|FI","Without sequence","2.86","",""
"14/01/2025 11:00:00 - 14/01/2025 12:00:00","BZN|FI","Without sequence","2.91","",""
"14/01/2025 12:00:00 - 14/01/2025 13:00:00","BZN|FI","Without sequence","3.23","",""
"14/01/2025 13:00:00 - 14/01/2025 14:00:00","BZN|FI","Without sequence","3.5","",""
"14/01/2025 14:00:00 - 14/01/2025 15:00:00","BZN|FI","Without sequence","3.46","",""
"14/01/2025 15:00:00 - 14/01/2025 16:00:00","BZN|FI","Without sequence","7.64","",""
"14/01/2025 16:00:00 - 14/01/2025 17:00:00","BZN|FI","Without sequence","8.87","",""
"14/01/2025 17:00:00 - 14/01/2025 18:00:00","BZN|FI","Without sequence","9.1","",""
"14/01/2025 18:00:00 - 14/01/2025 19:00:00","BZN|FI","Without sequence","10.51","",""
"14/01/2025 19:00:00 - 14/01/2025 20:00:00","BZN|FI","Without sequence","11.45","",""
"14/01/2025 20:00:00 - 14/01/2025 21:00:00","BZN|FI","Without sequence","6.25","",""
"14/01/2025 21:00:00 - 14/01/2025 22:00:00","BZN|FI","Without sequence","12.17","",""
"14/01/2025 22:00:00 - 14/01/2025 23:00:00","BZN|FI","Without sequence","21.48","",""
"14/01/2025 23:00:00 - 15/01/2025 00:00:00","BZN|FI","Without sequence","19.69","",""
"15/01/2025 00:00:00 - 15/01/2025 01:00:00","BZN|FI","Without sequence","22.89","",""
"15/01/2025 01:00:00 - 15/01/2025 02:00:00","BZN|FI","Without sequence","19.58","",""
"15/01/2025 02:00:00 - 15/01/2025 03:00:00","BZN|FI","Without sequence","20.9","",""
"15/01/2025 03:00:00 - 15/01/2025 04:00:00","BZN|FI","Without sequence","33.88","",""
"15/01/2025 04:00:00 - 15/01/2025 05:00:00","BZN|FI","Without sequence","35.7","",""
"15/01/2025 05:00:00 - 15/01/2025 06:00:00","BZN|FI","Without sequence","82.27","",""
"15/01/2025 06:00:00 - 15/01/2025 07:00:00","BZN|FI","Without sequence","137.88","",""
"15/01/2025 07:00:00 - 15/01/2025 08:00:00","BZN|FI","Without sequence","202.55","",""
"15/01/2025 08:00:00 - 15/01/2025 09:00:00","BZN|FI","Without sequence","301.66","",""
"15/01/2025 09:00:00 - 15/01/2025 10:00:00","BZN|FI","Without sequence","105.8","",""
"15/01/2025 10:00:00 - 15/01/2025 11:00:00","BZN|FI","Without sequence","30.01","",""
"15/01/2025 11:00:00 - 15/01/2025 12:00:00","BZN|FI","Without sequence","15.08","",""
"15/01/2025 12:00:00 - 15/01/2025 13:00:00","BZN|FI","Without sequence","6.4","",""
"15/01/2025 13:00:00 - 15/01/2025 14:00:00","BZN|FI","Without sequence","7.46","",""
"15/01/2025 14:00:00 - 15/01/2025 15:00:00","BZN|FI","Without sequence","3.0","",""
"15/01/2025 15:00:00 - 15/01/2025 16:00:00","BZN|FI","Without sequence","2.78","",""
"15/01/2025 16:00:00 - 15/01/2025 17:00:00","BZN|FI","Without sequence","2.19","",""
"15/01/2025 17:00:00 - 15/01/2025 18:00:00","BZN|FI","Without sequence","2.13","",""
"15/01/2025 18:00:00 - 15/01/2025 19:00:00","BZN|FI","Without sequence","2.16","",""
"15/01/2025 19:00:00 - 15/01/2025 20:00:00","BZN|FI","Without sequence","2.14","",""
"15/01/2025 20:00:00 - 15/01/2025 21:00:00","BZN|FI","Without sequence","2.01","",""
"15/01/2025 21:00:00 - 15/01/2025 22:00:00","BZN|FI","Without sequence","2.07","",""
"15/01/2025 22:00:00 - 15/01/2025 23:00:00","BZN|FI","Without sequence","1.65","",""
"15/01/2025 23:00:00 - 16/01/2025 00:00:00","BZN|FI","Without sequence","0.42","",""
"16/01/2025 00:00:00 - 16/01/2025 01:00:00","BZN|FI","Without sequence","0.09","",""
"16/01/2025 01:00:00 - 16/01/2025 02:00:00","BZN|FI","Without sequence","0.0","",""
"16/01/2025 02:00:00 - 16/01/2025 03:00:00","BZN|FI","Without sequence","0.0","",""
"16/01/2025 03:00:00 - 16/01/2025 04:00:00","BZN|FI","Without sequence","0.0","",""
"16/01/2025 04:00:00 - 16/01/2025 05:00:00","BZN|FI","Without sequence","0.0","",""
"16/01/2025 05:00:00 - 16/01/2025 06:00:00","BZN|FI","Without sequence","1.26","",""
"16/01/2025 06:00:00 - 16/01/2025 07:00:00","BZN|FI","Without sequence","1.98","",""
"16/01/2025 07:00:00 - 16/01/2025 08:00:00","BZN|FI","Without sequence","2.17","",""
"16/01/2025 08:00:00 - 16/01/2025 09:00:00","BZN|FI","Without sequence","2.17","",""
"16/01/2025 09:00:00 - 16/01/2025 10:00:00","BZN|FI","Without sequence","2.3","",""
"16/01/2025 10:00:00 - 16/01/2025 11:00:00","BZN|FI","Without sequence","2.23","",""
"16/01/2025 11:00:00 - 16/01/2025 12:00:00","BZN|FI","Without sequence","2.08","",""
"16/01/2025 12:00:00 - 16/01/2025 13:00:00","BZN|FI","Without sequence","2.07","",""
"16/01/2025 13:00:00 - 16/01/2025 14:00:00","BZN|FI","Without sequence","1.99","",""
"16/01/2025 14:00:00 - 16/01/2025 15:00:00","BZN|FI","Without sequence","2.0","",""
"16/01/2025 15:00:00 - 16/01/2025 16:00:00","BZN|FI","Without sequence","2.12","",""
"16/01/2025 16:00:00 - 16/01/2025 17:00:00","BZN|FI","Without sequence","2.39","",""
"16/01/2025 17:00:00 - 16/01/2025 18:00:00","BZN|FI","Without sequence","2.17","",""
"16/01/2025 18:00:00 - 16/01/2025 19:00:00","BZN|FI","Without sequence","2.12","",""
"16/01/2025 19:00:00 - 16/01/2025 20:00:00","BZN|FI","Without sequence","2.22","",""
"16/01/2025 20:00:00 - 16/01/2025 21:00:00","BZN|FI","Without sequence","2.17","",""
"16/01/2025 21:00:00 - 16/01/2025 22:00:00","BZN|FI","Without sequence","2.61","",""
"16/01/2025 22:00:00 - 16/01/2025 23:00:00","BZN|FI","Without sequence","2.35","",""
"16/01/2025 23:00:00 - 17/01/2025 00:00:00","BZN|FI","Without sequence","2.05","",""
"17/01/2025 00:00:00 - 17/01/2025 01:00:00","BZN|FI","Without sequence","1.48","",""
"17/01/2025 01:00:00 - 17/01/2025 02:00:00","BZN|FI","Without sequence","1.18","",""
"17/01/2025 02:00:00 - 17/01/2025 03:00:00","BZN|FI","Without sequence","1.09","",""
"17/01/2025 03:00:00 - 17/01/2025 04:00:00","BZN|FI","Without sequence","1.24","",""
"17/01/2025 04:00:00 - 17/01/2025 05:00:00","BZN|FI","Without sequence","2.08","",""
"17/01/2025 05:00:00 - 17/01/2025 06:00:00","BZN|FI","Without sequence","3.31","",""
"17/01/2025 06:00:00 - 17/01/2025 07:00:00","BZN|FI","Without sequence","4.08","",""
"17/01/2025 07:00:00 - 17/01/2025 08:00:00","BZN|FI","Without sequence","4.14","",""
"17/01/2025 08:00:00 - 17/01/2025 09:00:00","BZN|FI","Without sequence","4.22","",""
"17/01/2025 09:00:00 - 17/01/2025 10:00:00","BZN|FI","Without sequence","4.27","",""
"17/01/2025 10:00:00 - 17/01/2025 11:00:00","BZN|FI","Without sequence","4.11","",""
"17/01/2025 11:00:00 - 17/01/2025 12:00:00","BZN|FI","Without sequence","4.14","",""
"17/01/2025 12:00:00 - 17/01/2025 13:00:00","BZN|FI","Without sequence","4.26","",""
"17/01/2025 13:00:00 - 17/01/2025 14:00:00","BZN|FI","Without sequence","3.96","",""
"17/01/2025 14:00:00 - 17/01/2025 15:00:00","BZN|FI","Without sequence","3.11","",""
"17/01/2025 15:00:00 - 17/01/2025 16:00:00","BZN|FI","Without sequence","2.99","",""
"17/01/2025 16:00:00 - 17/01/2025 17:00:00","BZN|FI","Without sequence","2.82","",""
"17/01/2025 17:00:00 - 17/01/2025 18:00:00","BZN|FI","Without sequence","2.44","",""
"17/01/2025 18:00:00 - 17/01/2025 19:00:00","BZN|FI","Without sequence","2.17","",""
"17/01/2025 19:00:00 - 17/01/2025 20:00:00","BZN|FI","Without sequence","2.16","",""
"17/01/2025 20:00:00 - 17/01/2025 21:00:00","BZN|FI","Without sequence","1.94","",""
"17/01/2025 21:00:00 - 17/01/2025 22:00:00","BZN|FI","Without sequence","1.41","",""
"17/01/2025 22:00:00 - 17/01/2025 23:00:00","BZN|FI","Without sequence","0.18","",""
"17/01/2025 23:00:00 - 18/01/2025 00:00:00","BZN|FI","Without sequence","0.0","",""
"18/01/2025 00:00:00 - 18/01/2025 01:00:00","BZN|FI","Without sequence","0.0","",""
"18/01/2025 01:00:00 - 18/01/2025 02:00:00","BZN|FI","Without sequence","0.0","",""
"18/01/2025 02:00:00 - 18/01/2025 03:00:00","BZN|FI","Without sequence","0.0","",""
"18/01/2025 03:00:00 - 18/01/2025 04:00:00","BZN|FI","Without sequence","0.0","",""
"18/01/2025 04:00:00 - 18/01/2025 05:00:00","BZN|FI","Without sequence","0.01","",""
"18/01/2025 05:00:00 - 18/01/2025 06:00:00","BZN|FI","Without sequence","0.01","",""
"18/01/2025 06:00:00 - 18/01/2025 07:00:00","BZN|FI","Without sequence","1.04","",""
"18/01/2025 07:00:00 - 18/01/2025 08:00:00","BZN|FI","Without sequence","0.01","",""
"18/01/2025 08:00:00 - 18/01/2025 09:00:00","BZN|FI","Without sequence","1.24","",""
"18/01/2025 09:00:00 - 18/01/2025 10:00:00","BZN|FI","Without sequence","1.99","",""
"18/01/2025 10:00:00 - 18/01/2025 11:00:00","BZN|FI","Without sequence","2.09","",""
"18/01/2025 11:00:00 - 18/01/2025 12:00:00","BZN|FI","Without sequence","2.34","",""
"18/01/2025 12:00:00 - 18/01/2025 13:00:00","BZN|FI","Without sequence","2.51","",""
"18/01/2025 13:00:00 - 18/01/2025 14:00:00","BZN|FI","Without sequence","2.66","",""
"18/01/2025 14:00:00 - 18/01/2025 15:00:00","BZN|FI","Without sequence","2.78","",""
"18/01/2025 15:00:00 - 18/01/2025 16:00:00","BZN|FI","Without sequence","3.16","",""
"18/01/2025 16:00:00 - 18/01/2025 17:00:00","BZN|FI","Without sequence","3.49","",""
"18/01/2025 17:00:00 - 18/01/2025 18:00:00","BZN|FI","Without sequence","3.77","",""
"18/01/2025 18:00:00 - 18/01/2025 19:00:00","BZN|FI","Without sequence","4.18","",""
"18/01/2025 19:00:00 - 18/01/2025 20:00:00","BZN|FI","Without sequence","5.23","",""
"18/01/2025 20:00:00 - 18/01/2025 21:00:00","BZN|FI","Without sequence","6.37","",""
"18/01/2025 21:00:00 - 18/01/2025 22:00:00","BZN|FI","Without sequence","10.02","",""
"18/01/2025 22:00:00 - 18/01/2025 23:00:00","BZN|FI","Without sequence","22.16","",""
"18/01/2025 23:00:00 - 19/01/2025 00:00:00","BZN|FI","Without sequence","6.4","",""
"19/01/2025 00:00:00 - 19/01/2025 01:00:00","BZN|FI","Without sequence","25.01","",""
"19/01/2025 01:00:00 - 19/01/2025 02:00:00","BZN|FI","Without sequence","6.64","",""
"19/01/2025 02:00:00 - 19/01/2025 03:00:00","BZN|FI","Without sequence","5.21","",""
"19/01/2025 03:00:00 - 19/01/2025 04:00:00","BZN|FI","Without sequence","4.32","",""
"19/01/2025 04:00:00 - 19/01/2025 05:00:00","BZN|FI","Without sequence","4.29","",""
"19/01/2025 05:00:00 - 19/01/2025 06:00:00","BZN|FI","Without sequence","3.76","",""
"19/01/2025 06:00:00 - 19/01/2025 07:00:00","BZN|FI","Without sequence","3.61","",""
"19/01/2025 07:00:00 - 19/01/2025 08:00:00","BZN|FI","Without sequence","3.43","",""
"19/01/2025 08:00:00 - 19/01/2025 09:00:00","BZN|FI","Without sequence","3.18","",""
"19/01/2025 09:00:00 - 19/01/2025 10:00:00","BZN|FI","Without sequence","3.12","",""
"19/01/2025 10:00:00 - 19/01/2025 11:00:00","BZN|FI","Without sequence","3.07","",""
"19/01/2025 11:00:00 - 19/01/2025 12:00:00","BZN|FI","Without sequence","2.9","",""
"19/01/2025 12:00:00 - 19/01/2025 13:00:00","BZN|FI","Without sequence","2.31","",""
"19/01/2025 13:00:00 - 19/01/2025 14:00:00","BZN|FI","Without sequence","2.32","",""
"19/01/2025 14:00:00 - 19/01/2025 15:00:00","BZN|FI","Without sequence","2.49","",""
"19/01/2025 15:00:00 - 19/01/2025 16:00:00","BZN|FI","Without sequence","2.54","",""
"19/01/2025 16:00:00 - 19/01/2025 17:00:00","BZN|FI","Without sequence","2.72","",""
"19/01/2025 17:00:00 - 19/01/2025 18:00:00","BZN|FI","Without sequence","3.67","",""
"19/01/2025 18:00:00 - 19/01/2025 19:00:00","BZN|FI","Without sequence","3.98","",""
"19/01/2025 19:00:00 - 19/01/2025 20:00:00","BZN|FI","Without sequence","4.14","",""
"19/01/2025 20:00:00 - 19/01/2025 21:00:00","BZN|FI","Without sequence","3.99","",""
"19/01/2025 21:00:00 - 19/01/2025 22:00:00","BZN|FI","Without sequence","4.94","",""
"19/01/2025 22:00:00 - 19/01/2025 23:00:00","BZN|FI","Without sequence","5.38","",""
"19/01/2025 23:00:00 - 20/01/2025 00:00:00","BZN|FI","Without sequence","5.37","",""
"20/01/2025 00:00:00 - 20/01/2025 01:00:00","BZN|FI","Without sequence","10.47","",""
"20/01/2025 01:00:00 - 20/01/2025 02:00:00","BZN|FI","Without sequence","11.82","",""
"20/01/2025 02:00:00 - 20/01/2025 03:00:00","BZN|FI","Without sequence","15.05","",""
"20/01/2025 03:00:00 - 20/01/2025 04:00:00","BZN|FI","Without sequence","19.44","",""
"20/01/2025 04:00:00 - 20/01/2025 05:00:00","BZN|FI","Without sequence","23.69","",""
"20/01/2025 05:00:00 - 20/01/2025 06:00:00","BZN|FI","Without sequence","49.62","",""
"20/01/2025 06:00:00 - 20/01/2025 07:00:00","BZN|FI","Without sequence","84.72","",""
"20/01/2025 07:00:00 - 20/01/2025 08:00:00","BZN|FI","Without sequence","242.27","",""
"20/01/2025 08:00:00 - 20/01/2025 09:00:00","BZN|FI","Without sequence","356.89","",""
"20/01/2025 09:00:00 - 20/01/2025 10:00:00","BZN|FI","Without sequence","265.03","",""
"20/01/2025 10:00:00 - 20/01/2025 11:00:00","BZN|FI","Without sequence","221.38","",""
"20/01/2025 11:00:00 - 20/01/2025 12:00:00","BZN|FI","Without sequence","178.41","",""
"20/01/2025 12:00:00 - 20/01/2025 13:00:00","BZN|FI","Without sequence","166.64","",""
"20/01/2025 13:00:00 - 20/01/2025 14:00:00","BZN|FI","Without sequence","161.55","",""
"20/01/2025 14:00:00 - 20/01/2025 15:00:00","BZN|FI","Without sequence","185.45","",""
"20/01/2025 15:00:00 - 20/01/2025 16:00:00","BZN|FI","Without sequence","270.75","",""
"20/01/2025 16:00:00 - 20/01/2025 17:00:00","BZN|FI","Without sequence","300.09","",""
"20/01/2025 17:00:00 - 20/01/2025 18:00:00","BZN|FI","Without sequence","250.2","",""
"20/01/2025 18:00:00 - 20/01/2025 19:00:00","BZN|FI","Without sequence","169.23","",""
"20/01/2025 19:00:00 - 20/01/2025 20:00:00","BZN|FI","Without sequence","158.78","",""
"20/01/2025 20:00:00 - 20/01/2025 21:00:00","BZN|FI","Without sequence","70.74","",""
"20/01/2025 21:00:00 - 20/01/2025 22:00:00","BZN|FI","Without sequence","86.74","",""
"20/01/2025 22:00:00 - 20/01/2025 23:00:00","BZN|FI","Without sequence","51.69","",""
"20/01/2025 23:00:00 - 21/01/2025 00:00:00","BZN|FI","Without sequence","30.01","",""
"21/01/2025 00:00:00 - 21/01/2025 01:00:00","BZN|FI","Without sequence","29.93","",""
"21/01/2025 01:00:00 - 21/01/2025 02:00:00","BZN|FI","Without sequence","35.01","",""
"21/01/2025 02:00:00 - 21/01/2025 03:00:00","BZN|FI","Without sequence","33.51","",""
"21/01/2025 03:00:00 - 21/01/2025 04:00:00","BZN|FI","Without sequence","31.56","",""
"21/01/2025 04:00:00 - 21/01/2025 05:00:00","BZN|FI","Without sequence","35.0","",""
"21/01/2025 05:00:00 - 21/01/2025 06:00:00","BZN|FI","Without sequence","41.01","",""
"21/01/2025 06:00:00 - 21/01/2025 07:00:00","BZN|FI","Without sequence","48.58","",""
"21/01/2025 07:00:00 - 21/01/2025 08:00:00","BZN|FI","Without sequence","107.0","",""
"21/01/2025 08:00:00 - 21/01/2025 09:00:00","BZN|FI","Without sequence","129.99","",""
"21/01/2025 09:00:00 - 21/01/2025 10:00:00","BZN|FI","Without sequence","96.42","",""
"21/01/2025 10:00:00 - 21/01/2025 11:00:00","BZN|FI","Without sequence","99.99","",""
"21/01/2025 11:00:00 - 21/01/2025 12:00:00","BZN|FI","Without sequence","68.03","",""
"21/01/2025 12:00:00 - 21/01/2025 13:00:00","BZN|FI","Without sequence","68.02","",""
"21/01/2025 13:00:00 - 21/01/2025 14:00:00","BZN|FI","Without sequence","59.41","",""
"21/01/2025 14:00:00 - 21/01/2025 15:00:00","BZN|FI","Without sequence","51.08","",""
"21/01/2025 15:00:00 - 21/01/2025 16:00:00","BZN|FI","Without sequence","51.24","",""
"21/01/2025 16:00:00 - 21/01/2025 17:00:00","BZN|FI","Without sequence","43.98","",""
"21/01/2025 17:00:00 - 21/01/2025 18:00:00","BZN|FI","Without sequence","36.78","",""
"21/01/2025 18:00:00 - 21/01/2025 19:00:00","BZN|FI","Without sequence","26.62","",""
"21/01/2025 19:00:00 - 21/01/2025 20:00:00","BZN|FI","Without sequence","13.76","",""
"21/01/2025 20:00:00 - 21/01/2025 21:00:00","BZN|FI","Without sequence","11.87","",""
"21/01/2025 21:00:00 - 21/01/2025 22:00:00","BZN|FI","Without sequence","14.89","",""
"21/01/2025 22:00:00 - 21/01/2025 23:00:00","BZN|FI","Without sequence","17.95","",""
"21/01/2025 23:00:00 - 22/01/2025 00:00:00","BZN|FI","Without sequence","12.48","",""
"22/01/2025 00:00:00 - 22/01/2025 01:00:00","BZN|FI","Without sequence","29.94","",""
"22/01/2025 01:00:00 - 22/01/2025 02:00:00","BZN|FI","Without sequence","27.85","",""
"22/01/2025 02:00:00 - 22/01/2025 03:00:00","BZN|FI","Without sequence","28.2","",""
"22/01/2025 03:00:00 - 22/01/2025 04:00:00","BZN|FI","Without sequence","29.01","",""
"22/01/2025 04:00:00 - 22/01/2025 05:00:00","BZN|FI","Without sequence","29.97","",""
"22/01/2025 05:00:00 - 22/01/2025 06:00:00","BZN|FI","Without sequence","35.75","",""
"22/01/2025 06:00:00 - 22/01/2025 07:00:00","BZN|FI","Without sequence","64.13","",""
"22/01/2025 07:00:00 - 22/01/2025 08:00:00","BZN|FI","Without sequence","139.53","",""
"22/01/2025 08:00:00 - 22/01/2025 09:00:00","BZN|FI","Without sequence","144.46","",""
"22/01/2025 09:00:00 - 22/01/2025 10:00:00","BZN|FI","Without sequence","178.02","",""
"22/01/2025 10:00:00 - 22/01/2025 11:00:00","BZN|FI","Without sequence","173.51","",""
"22/01/2025 11:00:00 - 22/01/2025 12:00:00","BZN|FI","Without sequence","167.58","",""
"22/01/2025 12:00:00 - 22/01/2025 13:00:00","BZN|FI","Without sequence","160.22","",""
"22/01/2025 13:00:00 - 22/01/2025 14:00:00","BZN|FI","Without sequence","165.07","",""
"22/01/2025 14:00:00 - 22/01/2025 15:00:00","BZN|FI","Without sequence","174.7","",""
"22/01/2025 15:00:00 - 22/01/2025 16:00:00","BZN|FI","Without sequence","189.99","",""
"22/01/2025 16:00:00 - 22/01/2025 17:00:00","BZN|FI","Without sequence","193.27","",""
"22/01/2025 17:00:00 - 22/01/2025 18:00:00","BZN|FI","Without sequence","202.93","",""
"22/01/2025 18:00:00 - 22/01/2025 19:00:00","BZN|FI","Without sequence","175.19","",""
"22/01/2025 19:00:00 - 22/01/2025 20:00:00","BZN|FI","Without sequence","162.23","",""
"22/01/2025 20:00:00 - 22/01/2025 21:00:00","BZN|FI","Without sequence","129.99","",""
