"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"17/03/2022 22:00:00 - 17/03/2022 23:00:00","BZN|FI","Without sequence","12.74","",""
"17/03/2022 23:00:00 - 18/03/2022 00:00:00","BZN|FI","Without sequence","11.23","",""
"18/03/2022 00:00:00 - 18/03/2022 01:00:00","BZN|FI","Without sequence","11.07","",""
"18/03/2022 01:00:00 - 18/03/2022 02:00:00","BZN|FI","Without sequence","10.99","",""
"18/03/2022 02:00:00 - 18/03/2022 03:00:00","BZN|FI","Without sequence","10.74","",""
"18/03/2022 03:00:00 - 18/03/2022 04:00:00","BZN|FI","Without sequence","11.71","",""
"18/03/2022 04:00:00 - 18/03/2022 05:00:00","BZN|FI","Without sequence","12.87","",""
"18/03/2022 05:00:00 - 18/03/2022 06:00:00","BZN|FI","Without sequence","13.79","",""
"18/03/2022 06:00:00 - 18/03/2022 07:00:00","BZN|FI","Without sequence","17.54","",""
"18/03/2022 07:00:00 - 18/03/2022 08:00:00","BZN|FI","Without sequence","40.04","",""
"18/03/2022 08:00:00 - 18/03/2022 09:00:00","BZN|FI","Without sequence","34.94","",""
"18/03/2022 09:00:00 - 18/03/2022 10:00:00","BZN|FI","Without sequence","36.03","",""
"18/03/2022 10:00:00 - 18/03/2022 11:00:00","BZN|FI","Without sequence","34.98","",""
"18/03/2022 11:00:00 - 18/03/2022 12:00:00","BZN|FI","Without sequence","29.05","",""
"18/03/2022 12:00:00 - 18/03/2022 13:00:00","BZN|FI","Without sequence","24.88","",""
"18/03/2022 13:00:00 - 18/03/2022 14:00:00","BZN|FI","Without sequence","20.03","",""
"18/03/2022 14:00:00 - 18/03/2022 15:00:00","BZN|FI","Without sequence","16.94","",""
"18/03/2022 15:00:00 - 18/03/2022 16:00:00","BZN|FI","Without sequence","18.8","",""
"18/03/2022 16:00:00 - 18/03/2022 17:00:00","BZN|FI","Without sequence","30.05","",""
"18/03/2022 17:00:00 - 18/03/2022 18:00:00","BZN|FI","Without sequence","65.53","",""
"18/03/2022 18:00:00 - 18/03/2022 19:00:00","BZN|FI","Without sequence","169.94","",""
"18/03/2022 19:00:00 - 18/03/2022 20:00:00","BZN|FI","Without sequence","38.71","",""
"18/03/2022 20:00:00 - 18/03/2022 21:00:00","BZN|FI","Without sequence","28.27","",""
"18/03/2022 21:00:00 - 18/03/2022 22:00:00","BZN|FI","Without sequence","22.86","",""
"18/03/2022 22:00:00 - 18/03/2022 23:00:00","BZN|FI","Without sequence","35.6","",""
"18/03/2022 23:00:00 - 19/03/2022 00:00:00","BZN|FI","Without sequence","26.51","",""
"19/03/2022 00:00:00 - 19/03/2022 01:00:00","BZN|FI","Without sequence","24.99","",""
"19/03/2022 01:00:00 - 19/03/2022 02:00:00","BZN|FI","Without sequence","16.0","",""
"19/03/2022 02:00:00 - 19/03/2022 03:00:00","BZN|FI","Without sequence","12.96","",""
"19/03/2022 03:00:00 - 19/03/2022 04:00:00","BZN|FI","Without sequence","13.92","",""
"19/03/2022 04:00:00 - 19/03/2022 05:00:00","BZN|FI","Without sequence","12.55","",""
"19/03/2022 05:00:00 - 19/03/2022 06:00:00","BZN|FI","Without sequence","16.26","",""
"19/03/2022 06:00:00 - 19/03/2022 07:00:00","BZN|FI","Without sequence","11.02","",""
"19/03/2022 07:00:00 - 19/03/2022 08:00:00","BZN|FI","Without sequence","11.91","",""
"19/03/2022 08:00:00 - 19/03/2022 09:00:00","BZN|FI","Without sequence","12.52","",""
"19/03/2022 09:00:00 - 19/03/2022 10:00:00","BZN|FI","Without sequence","12.1","",""
"19/03/2022 10:00:00 - 19/03/2022 11:00:00","BZN|FI","Without sequence","12.08","",""
"19/03/2022 11:00:00 - 19/03/2022 12:00:00","BZN|FI","Without sequence","12.08","",""
"19/03/2022 12:00:00 - 19/03/2022 13:00:00","BZN|FI","Without sequence","12.06","",""
"19/03/2022 13:00:00 - 19/03/2022 14:00:00","BZN|FI","Without sequence","9.76","",""
"19/03/2022 14:00:00 - 19/03/2022 15:00:00","BZN|FI","Without sequence","8.84","",""
"19/03/2022 15:00:00 - 19/03/2022 16:00:00","BZN|FI","Without sequence","12.04","",""
"19/03/2022 16:00:00 - 19/03/2022 17:00:00","BZN|FI","Without sequence","12.77","",""
"19/03/2022 17:00:00 - 19/03/2022 18:00:00","BZN|FI","Without sequence","12.82","",""
"19/03/2022 18:00:00 - 19/03/2022 19:00:00","BZN|FI","Without sequence","17.15","",""
"19/03/2022 19:00:00 - 19/03/2022 20:00:00","BZN|FI","Without sequence","12.96","",""
"19/03/2022 20:00:00 - 19/03/2022 21:00:00","BZN|FI","Without sequence","12.73","",""
"19/03/2022 21:00:00 - 19/03/2022 22:00:00","BZN|FI","Without sequence","13.14","",""
"19/03/2022 22:00:00 - 19/03/2022 23:00:00","BZN|FI","Without sequence","13.2","",""
"19/03/2022 23:00:00 - 20/03/2022 00:00:00","BZN|FI","Without sequence","12.96","",""
"20/03/2022 00:00:00 - 20/03/2022 01:00:00","BZN|FI","Without sequence","13.14","",""
"20/03/2022 01:00:00 - 20/03/2022 02:00:00","BZN|FI","Without sequence","13.19","",""
"20/03/2022 02:00:00 - 20/03/2022 03:00:00","BZN|FI","Without sequence","13.3","",""
"20/03/2022 03:00:00 - 20/03/2022 04:00:00","BZN|FI","Without sequence","13.7","",""
"20/03/2022 04:00:00 - 20/03/2022 05:00:00","BZN|FI","Without sequence","14.6","",""
"20/03/2022 05:00:00 - 20/03/2022 06:00:00","BZN|FI","Without sequence","15.5","",""
"20/03/2022 06:00:00 - 20/03/2022 07:00:00","BZN|FI","Without sequence","15.92","",""
"20/03/2022 07:00:00 - 20/03/2022 08:00:00","BZN|FI","Without sequence","16.51","",""
"20/03/2022 08:00:00 - 20/03/2022 09:00:00","BZN|FI","Without sequence","12.86","",""
"20/03/2022 09:00:00 - 20/03/2022 10:00:00","BZN|FI","Without sequence","13.0","",""
"20/03/2022 10:00:00 - 20/03/2022 11:00:00","BZN|FI","Without sequence","13.13","",""
"20/03/2022 11:00:00 - 20/03/2022 12:00:00","BZN|FI","Without sequence","15.97","",""
"20/03/2022 12:00:00 - 20/03/2022 13:00:00","BZN|FI","Without sequence","13.35","",""
"20/03/2022 13:00:00 - 20/03/2022 14:00:00","BZN|FI","Without sequence","11.79","",""
"20/03/2022 14:00:00 - 20/03/2022 15:00:00","BZN|FI","Without sequence","11.77","",""
"20/03/2022 15:00:00 - 20/03/2022 16:00:00","BZN|FI","Without sequence","11.21","",""
"20/03/2022 16:00:00 - 20/03/2022 17:00:00","BZN|FI","Without sequence","13.67","",""
"20/03/2022 17:00:00 - 20/03/2022 18:00:00","BZN|FI","Without sequence","44.04","",""
"20/03/2022 18:00:00 - 20/03/2022 19:00:00","BZN|FI","Without sequence","62.13","",""
"20/03/2022 19:00:00 - 20/03/2022 20:00:00","BZN|FI","Without sequence","48.14","",""
"20/03/2022 20:00:00 - 20/03/2022 21:00:00","BZN|FI","Without sequence","46.62","",""
"20/03/2022 21:00:00 - 20/03/2022 22:00:00","BZN|FI","Without sequence","61.82","",""
"20/03/2022 22:00:00 - 20/03/2022 23:00:00","BZN|FI","Without sequence","40.79","",""
"20/03/2022 23:00:00 - 21/03/2022 00:00:00","BZN|FI","Without sequence","30.02","",""
"21/03/2022 00:00:00 - 21/03/2022 01:00:00","BZN|FI","Without sequence","16.44","",""
"21/03/2022 01:00:00 - 21/03/2022 02:00:00","BZN|FI","Without sequence","14.55","",""
"21/03/2022 02:00:00 - 21/03/2022 03:00:00","BZN|FI","Without sequence","13.95","",""
"21/03/2022 03:00:00 - 21/03/2022 04:00:00","BZN|FI","Without sequence","14.94","",""
"21/03/2022 04:00:00 - 21/03/2022 05:00:00","BZN|FI","Without sequence","22.96","",""
"21/03/2022 05:00:00 - 21/03/2022 06:00:00","BZN|FI","Without sequence","38.54","",""
"21/03/2022 06:00:00 - 21/03/2022 07:00:00","BZN|FI","Without sequence","41.71","",""
"21/03/2022 07:00:00 - 21/03/2022 08:00:00","BZN|FI","Without sequence","55.97","",""
"21/03/2022 08:00:00 - 21/03/2022 09:00:00","BZN|FI","Without sequence","54.64","",""
"21/03/2022 09:00:00 - 21/03/2022 10:00:00","BZN|FI","Without sequence","48.43","",""
"21/03/2022 10:00:00 - 21/03/2022 11:00:00","BZN|FI","Without sequence","53.66","",""
"21/03/2022 11:00:00 - 21/03/2022 12:00:00","BZN|FI","Without sequence","52.52","",""
"21/03/2022 12:00:00 - 21/03/2022 13:00:00","BZN|FI","Without sequence","46.81","",""
"21/03/2022 13:00:00 - 21/03/2022 14:00:00","BZN|FI","Without sequence","36.91","",""
"21/03/2022 14:00:00 - 21/03/2022 15:00:00","BZN|FI","Without sequence","35.78","",""
"21/03/2022 15:00:00 - 21/03/2022 16:00:00","BZN|FI","Without sequence","38.0","",""
"21/03/2022 16:00:00 - 21/03/2022 17:00:00","BZN|FI","Without sequence","45.02","",""
"21/03/2022 17:00:00 - 21/03/2022 18:00:00","BZN|FI","Without sequence","53.18","",""
"21/03/2022 18:00:00 - 21/03/2022 19:00:00","BZN|FI","Without sequence","75.73","",""
"21/03/2022 19:00:00 - 21/03/2022 20:00:00","BZN|FI","Without sequence","32.94","",""
"21/03/2022 20:00:00 - 21/03/2022 21:00:00","BZN|FI","Without sequence","22.18","",""
"21/03/2022 21:00:00 - 21/03/2022 22:00:00","BZN|FI","Without sequence","34.15","",""
"21/03/2022 22:00:00 - 21/03/2022 23:00:00","BZN|FI","Without sequence","35.04","",""
"21/03/2022 23:00:00 - 22/03/2022 00:00:00","BZN|FI","Without sequence","33.65","",""
"22/03/2022 00:00:00 - 22/03/2022 01:00:00","BZN|FI","Without sequence","31.72","",""
"22/03/2022 01:00:00 - 22/03/2022 02:00:00","BZN|FI","Without sequence","34.0","",""
"22/03/2022 02:00:00 - 22/03/2022 03:00:00","BZN|FI","Without sequence","35.0","",""
"22/03/2022 03:00:00 - 22/03/2022 04:00:00","BZN|FI","Without sequence","35.36","",""
"22/03/2022 04:00:00 - 22/03/2022 05:00:00","BZN|FI","Without sequence","41.56","",""
"22/03/2022 05:00:00 - 22/03/2022 06:00:00","BZN|FI","Without sequence","159.96","",""
"22/03/2022 06:00:00 - 22/03/2022 07:00:00","BZN|FI","Without sequence","196.51","",""
"22/03/2022 07:00:00 - 22/03/2022 08:00:00","BZN|FI","Without sequence","208.28","",""
"22/03/2022 08:00:00 - 22/03/2022 09:00:00","BZN|FI","Without sequence","281.1","",""
"22/03/2022 09:00:00 - 22/03/2022 10:00:00","BZN|FI","Without sequence","232.7","",""
"22/03/2022 10:00:00 - 22/03/2022 11:00:00","BZN|FI","Without sequence","194.58","",""
"22/03/2022 11:00:00 - 22/03/2022 12:00:00","BZN|FI","Without sequence","186.45","",""
"22/03/2022 12:00:00 - 22/03/2022 13:00:00","BZN|FI","Without sequence","124.68","",""
"22/03/2022 13:00:00 - 22/03/2022 14:00:00","BZN|FI","Without sequence","63.11","",""
"22/03/2022 14:00:00 - 22/03/2022 15:00:00","BZN|FI","Without sequence","58.17","",""
"22/03/2022 15:00:00 - 22/03/2022 16:00:00","BZN|FI","Without sequence","63.32","",""
"22/03/2022 16:00:00 - 22/03/2022 17:00:00","BZN|FI","Without sequence","90.0","",""
"22/03/2022 17:00:00 - 22/03/2022 18:00:00","BZN|FI","Without sequence","93.23","",""
"22/03/2022 18:00:00 - 22/03/2022 19:00:00","BZN|FI","Without sequence","109.96","",""
"22/03/2022 19:00:00 - 22/03/2022 20:00:00","BZN|FI","Without sequence","45.07","",""
"22/03/2022 20:00:00 - 22/03/2022 21:00:00","BZN|FI","Without sequence","28.4","",""
"22/03/2022 21:00:00 - 22/03/2022 22:00:00","BZN|FI","Without sequence","41.85","",""
"22/03/2022 22:00:00 - 22/03/2022 23:00:00","BZN|FI","Without sequence","44.93","",""
"22/03/2022 23:00:00 - 23/03/2022 00:00:00","BZN|FI","Without sequence","32.8","",""
"23/03/2022 00:00:00 - 23/03/2022 01:00:00","BZN|FI","Without sequence","55.29","",""
"23/03/2022 01:00:00 - 23/03/2022 02:00:00","BZN|FI","Without sequence","62.8","",""
"23/03/2022 02:00:00 - 23/03/2022 03:00:00","BZN|FI","Without sequence","57.0","",""
"23/03/2022 03:00:00 - 23/03/2022 04:00:00","BZN|FI","Without sequence","69.16","",""
"23/03/2022 04:00:00 - 23/03/2022 05:00:00","BZN|FI","Without sequence","96.45","",""
"23/03/2022 05:00:00 - 23/03/2022 06:00:00","BZN|FI","Without sequence","200.77","",""
"23/03/2022 06:00:00 - 23/03/2022 07:00:00","BZN|FI","Without sequence","266.64","",""
"23/03/2022 07:00:00 - 23/03/2022 08:00:00","BZN|FI","Without sequence","289.97","",""
"23/03/2022 08:00:00 - 23/03/2022 09:00:00","BZN|FI","Without sequence","273.98","",""
"23/03/2022 09:00:00 - 23/03/2022 10:00:00","BZN|FI","Without sequence","209.82","",""
"23/03/2022 10:00:00 - 23/03/2022 11:00:00","BZN|FI","Without sequence","194.91","",""
"23/03/2022 11:00:00 - 23/03/2022 12:00:00","BZN|FI","Without sequence","185.99","",""
"23/03/2022 12:00:00 - 23/03/2022 13:00:00","BZN|FI","Without sequence","173.78","",""
"23/03/2022 13:00:00 - 23/03/2022 14:00:00","BZN|FI","Without sequence","123.22","",""
"23/03/2022 14:00:00 - 23/03/2022 15:00:00","BZN|FI","Without sequence","109.91","",""
"23/03/2022 15:00:00 - 23/03/2022 16:00:00","BZN|FI","Without sequence","77.15","",""
"23/03/2022 16:00:00 - 23/03/2022 17:00:00","BZN|FI","Without sequence","109.99","",""
"23/03/2022 17:00:00 - 23/03/2022 18:00:00","BZN|FI","Without sequence","109.92","",""
"23/03/2022 18:00:00 - 23/03/2022 19:00:00","BZN|FI","Without sequence","130.74","",""
"23/03/2022 19:00:00 - 23/03/2022 20:00:00","BZN|FI","Without sequence","86.34","",""
"23/03/2022 20:00:00 - 23/03/2022 21:00:00","BZN|FI","Without sequence","50.06","",""
"23/03/2022 21:00:00 - 23/03/2022 22:00:00","BZN|FI","Without sequence","50.06","",""
"23/03/2022 22:00:00 - 23/03/2022 23:00:00","BZN|FI","Without sequence","36.19","",""
"23/03/2022 23:00:00 - 24/03/2022 00:00:00","BZN|FI","Without sequence","12.96","",""
"24/03/2022 00:00:00 - 24/03/2022 01:00:00","BZN|FI","Without sequence","13.22","",""
"24/03/2022 01:00:00 - 24/03/2022 02:00:00","BZN|FI","Without sequence","12.36","",""
"24/03/2022 02:00:00 - 24/03/2022 03:00:00","BZN|FI","Without sequence","12.95","",""
"24/03/2022 03:00:00 - 24/03/2022 04:00:00","BZN|FI","Without sequence","13.95","",""
"24/03/2022 04:00:00 - 24/03/2022 05:00:00","BZN|FI","Without sequence","20.54","",""
"24/03/2022 05:00:00 - 24/03/2022 06:00:00","BZN|FI","Without sequence","56.17","",""
"24/03/2022 06:00:00 - 24/03/2022 07:00:00","BZN|FI","Without sequence","114.92","",""
"24/03/2022 07:00:00 - 24/03/2022 08:00:00","BZN|FI","Without sequence","173.7","",""
"24/03/2022 08:00:00 - 24/03/2022 09:00:00","BZN|FI","Without sequence","150.01","",""
"24/03/2022 09:00:00 - 24/03/2022 10:00:00","BZN|FI","Without sequence","201.45","",""
"24/03/2022 10:00:00 - 24/03/2022 11:00:00","BZN|FI","Without sequence","144.31","",""
"24/03/2022 11:00:00 - 24/03/2022 12:00:00","BZN|FI","Without sequence","118.81","",""
"24/03/2022 12:00:00 - 24/03/2022 13:00:00","BZN|FI","Without sequence","117.08","",""
"24/03/2022 13:00:00 - 24/03/2022 14:00:00","BZN|FI","Without sequence","111.01","",""
"24/03/2022 14:00:00 - 24/03/2022 15:00:00","BZN|FI","Without sequence","109.97","",""
"24/03/2022 15:00:00 - 24/03/2022 16:00:00","BZN|FI","Without sequence","89.48","",""
"24/03/2022 16:00:00 - 24/03/2022 17:00:00","BZN|FI","Without sequence","104.96","",""
"24/03/2022 17:00:00 - 24/03/2022 18:00:00","BZN|FI","Without sequence","194.69","",""
"24/03/2022 18:00:00 - 24/03/2022 19:00:00","BZN|FI","Without sequence","194.92","",""
"24/03/2022 19:00:00 - 24/03/2022 20:00:00","BZN|FI","Without sequence","143.51","",""
"24/03/2022 20:00:00 - 24/03/2022 21:00:00","BZN|FI","Without sequence","80.77","",""
"24/03/2022 21:00:00 - 24/03/2022 22:00:00","BZN|FI","Without sequence","86.71","",""
"24/03/2022 22:00:00 - 24/03/2022 23:00:00","BZN|FI","Without sequence","84.64","",""
"24/03/2022 23:00:00 - 25/03/2022 00:00:00","BZN|FI","Without sequence","34.2","",""
"25/03/2022 00:00:00 - 25/03/2022 01:00:00","BZN|FI","Without sequence","25.08","",""
"25/03/2022 01:00:00 - 25/03/2022 02:00:00","BZN|FI","Without sequence","20.3","",""
"25/03/2022 02:00:00 - 25/03/2022 03:00:00","BZN|FI","Without sequence","16.91","",""
"25/03/2022 03:00:00 - 25/03/2022 04:00:00","BZN|FI","Without sequence","15.89","",""
"25/03/2022 04:00:00 - 25/03/2022 05:00:00","BZN|FI","Without sequence","28.38","",""
"25/03/2022 05:00:00 - 25/03/2022 06:00:00","BZN|FI","Without sequence","40.12","",""
"25/03/2022 06:00:00 - 25/03/2022 07:00:00","BZN|FI","Without sequence","71.15","",""
"25/03/2022 07:00:00 - 25/03/2022 08:00:00","BZN|FI","Without sequence","109.97","",""
"25/03/2022 08:00:00 - 25/03/2022 09:00:00","BZN|FI","Without sequence","114.91","",""
"25/03/2022 09:00:00 - 25/03/2022 10:00:00","BZN|FI","Without sequence","100.04","",""
"25/03/2022 10:00:00 - 25/03/2022 11:00:00","BZN|FI","Without sequence","100.03","",""
"25/03/2022 11:00:00 - 25/03/2022 12:00:00","BZN|FI","Without sequence","57.99","",""
"25/03/2022 12:00:00 - 25/03/2022 13:00:00","BZN|FI","Without sequence","18.54","",""
"25/03/2022 13:00:00 - 25/03/2022 14:00:00","BZN|FI","Without sequence","30.45","",""
"25/03/2022 14:00:00 - 25/03/2022 15:00:00","BZN|FI","Without sequence","31.86","",""
"25/03/2022 15:00:00 - 25/03/2022 16:00:00","BZN|FI","Without sequence","30.03","",""
"25/03/2022 16:00:00 - 25/03/2022 17:00:00","BZN|FI","Without sequence","27.82","",""
"25/03/2022 17:00:00 - 25/03/2022 18:00:00","BZN|FI","Without sequence","31.16","",""
"25/03/2022 18:00:00 - 25/03/2022 19:00:00","BZN|FI","Without sequence","40.35","",""
"25/03/2022 19:00:00 - 25/03/2022 20:00:00","BZN|FI","Without sequence","21.95","",""
"25/03/2022 20:00:00 - 25/03/2022 21:00:00","BZN|FI","Without sequence","12.96","",""
"25/03/2022 21:00:00 - 25/03/2022 22:00:00","BZN|FI","Without sequence","11.1","",""
"25/03/2022 22:00:00 - 25/03/2022 23:00:00","BZN|FI","Without sequence","8.85","",""
"25/03/2022 23:00:00 - 26/03/2022 00:00:00","BZN|FI","Without sequence","7.62","",""
"26/03/2022 00:00:00 - 26/03/2022 01:00:00","BZN|FI","Without sequence","8.16","",""
"26/03/2022 01:00:00 - 26/03/2022 02:00:00","BZN|FI","Without sequence","7.14","",""
"26/03/2022 02:00:00 - 26/03/2022 03:00:00","BZN|FI","Without sequence","5.22","",""
"26/03/2022 03:00:00 - 26/03/2022 04:00:00","BZN|FI","Without sequence","4.59","",""
"26/03/2022 04:00:00 - 26/03/2022 05:00:00","BZN|FI","Without sequence","5.94","",""
"26/03/2022 05:00:00 - 26/03/2022 06:00:00","BZN|FI","Without sequence","6.8","",""
"26/03/2022 06:00:00 - 26/03/2022 07:00:00","BZN|FI","Without sequence","7.9","",""
"26/03/2022 07:00:00 - 26/03/2022 08:00:00","BZN|FI","Without sequence","9.5","",""
"26/03/2022 08:00:00 - 26/03/2022 09:00:00","BZN|FI","Without sequence","10.4","",""
"26/03/2022 09:00:00 - 26/03/2022 10:00:00","BZN|FI","Without sequence","10.5","",""
"26/03/2022 10:00:00 - 26/03/2022 11:00:00","BZN|FI","Without sequence","11.14","",""
"26/03/2022 11:00:00 - 26/03/2022 12:00:00","BZN|FI","Without sequence","11.14","",""
"26/03/2022 12:00:00 - 26/03/2022 13:00:00","BZN|FI","Without sequence","10.42","",""
"26/03/2022 13:00:00 - 26/03/2022 14:00:00","BZN|FI","Without sequence","11.38","",""
"26/03/2022 14:00:00 - 26/03/2022 15:00:00","BZN|FI","Without sequence","12.47","",""
"26/03/2022 15:00:00 - 26/03/2022 16:00:00","BZN|FI","Without sequence","13.98","",""
"26/03/2022 16:00:00 - 26/03/2022 17:00:00","BZN|FI","Without sequence","15.5","",""
"26/03/2022 17:00:00 - 26/03/2022 18:00:00","BZN|FI","Without sequence","21.74","",""
"26/03/2022 18:00:00 - 26/03/2022 19:00:00","BZN|FI","Without sequence","65.47","",""
"26/03/2022 19:00:00 - 26/03/2022 20:00:00","BZN|FI","Without sequence","50.08","",""
"26/03/2022 20:00:00 - 26/03/2022 21:00:00","BZN|FI","Without sequence","44.43","",""
"26/03/2022 21:00:00 - 26/03/2022 22:00:00","BZN|FI","Without sequence","52.59","",""
"26/03/2022 22:00:00 - 26/03/2022 23:00:00","BZN|FI","Without sequence","51.47","",""
"26/03/2022 23:00:00 - 27/03/2022 00:00:00","BZN|FI","Without sequence","54.87","",""
"27/03/2022 00:00:00 - 27/03/2022 01:00:00 (CET)","BZN|FI","Without sequence","56.96","",""
"27/03/2022 01:00:00 (CET) - 27/03/2022 03:00:00 (CEST)","BZN|FI","Without sequence","53.12","",""
"27/03/2022 03:00:00 (CEST) - 27/03/2022 04:00:00","BZN|FI","Without sequence","54.89","",""
"27/03/2022 04:00:00 - 27/03/2022 05:00:00","BZN|FI","Without sequence","47.04","",""
"27/03/2022 05:00:00 - 27/03/2022 06:00:00","BZN|FI","Without sequence","49.17","",""
"27/03/2022 06:00:00 - 27/03/2022 07:00:00","BZN|FI","Without sequence","52.71","",""
"27/03/2022 07:00:00 - 27/03/2022 08:00:00","BZN|FI","Without sequence","87.36","",""
"27/03/2022 08:00:00 - 27/03/2022 09:00:00","BZN|FI","Without sequence","87.05","",""
"27/03/2022 09:00:00 - 27/03/2022 10:00:00","BZN|FI","Without sequence","104.09","",""
"27/03/2022 10:00:00 - 27/03/2022 11:00:00","BZN|FI","Without sequence","88.19","",""
"27/03/2022 11:00:00 - 27/03/2022 12:00:00","BZN|FI","Without sequence","82.79","",""
"27/03/2022 12:00:00 - 27/03/2022 13:00:00","BZN|FI","Without sequence","48.23","",""
"27/03/2022 13:00:00 - 27/03/2022 14:00:00","BZN|FI","Without sequence","33.48","",""
"27/03/2022 14:00:00 - 27/03/2022 15:00:00","BZN|FI","Without sequence","18.99","",""
"27/03/2022 15:00:00 - 27/03/2022 16:00:00","BZN|FI","Without sequence","18.92","",""
"27/03/2022 16:00:00 - 27/03/2022 17:00:00","BZN|FI","Without sequence","18.93","",""
"27/03/2022 17:00:00 - 27/03/2022 18:00:00","BZN|FI","Without sequence","18.98","",""
"27/03/2022 18:00:00 - 27/03/2022 19:00:00","BZN|FI","Without sequence","19.92","",""
"27/03/2022 19:00:00 - 27/03/2022 20:00:00","BZN|FI","Without sequence","19.96","",""
"27/03/2022 20:00:00 - 27/03/2022 21:00:00","BZN|FI","Without sequence","15.43","",""
"27/03/2022 21:00:00 - 27/03/2022 22:00:00","BZN|FI","Without sequence","14.23","",""
